격자순번,격자100m,위도,경도,실제값,예측값,시계열예측값
8381,다바890160,36.34178158,127.3779769,1,0,0.875964
8382,다바890161,36.34268312,127.3779755,1,0,0.87597936
8383,다바890162,36.34358466,127.3779741,1,0,0.86458373
8384,다바890163,36.3444862,127.3779727,1,0,0.87600386
8385,다바890164,36.34538774,127.3779713,1,0,0.87598157
8386,다바890165,36.34628928,127.3779699,1,0,0.87600076
8387,다바890166,36.34719082,127.3779685,0,0,0.85971975
8388,다바890167,36.34809236,127.3779671,0,0,0.8759866
8389,다바890168,36.3489939,127.3779657,0,0,0.85975456
8390,다바890169,36.34989544,127.3779643,1,0,0.8758806
8391,다바890170,36.35079698,127.3779629,0,0,0.87592065
8392,다바890171,36.35169852,127.3779615,0,0,0.86018604
8393,다바890172,36.35260006,127.3779601,0,0,0.8599949
8394,다바890173,36.3535016,127.3779587,1,0,0.8597185
8395,다바890174,36.35440314,127.3779573,0,0,0.8598489
8396,다바890175,36.35530468,127.3779558,0,0,0.8597676
8397,다바890176,36.35620621,127.3779544,0,0,0.86015356
8398,다바890177,36.35710775,127.377953,0,0,0.7170009
8399,다바890178,36.35800929,127.3779516,0,0,0.67753863
8400,다바890179,36.35891083,127.3779502,0,0,0.8596671
8401,다바890180,36.35981237,127.3779488,0,0,0.85996276
8402,다바890181,36.36071391,127.3779474,0,0,0.8606535
8403,다바890182,36.36161544,127.377946,1,0,0.87577856
8404,다바890183,36.36251698,127.3779446,0,0,0.8598711
8405,다바890184,36.36341852,127.3779432,0,0,0.8638336
8406,다바890185,36.36432006,127.3779418,1,0,0.8445854
8407,다바890186,36.36522159,127.3779404,1,0,0.74889123
8408,다바890187,36.36612313,127.377939,1,0,0.867677
8409,다바890188,36.36702467,127.3779375,0,0,0.7755804
8410,다바890189,36.36792621,127.3779361,1,0,0.86506945
8411,다바890190,36.36882774,127.3779347,1,0,0.8547524
8412,다바890191,36.36972928,127.3779333,1,0,0.8675105
8413,다바890192,36.37063082,127.3779319,1,0,0.84331375
8414,다바890193,36.37153235,127.3779305,0,0,0.8438088
8415,다바891107,36.29400086,127.3791651,0,0,0.00065559
8416,다바891108,36.2949024,127.3791637,0,0,0.8759918
8417,다바891109,36.29580395,127.3791623,1,0,0.8760143
8418,다바891110,36.2967055,127.3791609,1,0,0.8760141
8419,다바891111,36.29760705,127.3791595,1,0,0.8760029
8420,다바891112,36.2985086,127.3791581,1,0,0.87598956
8421,다바891113,36.29941014,127.3791567,1,0,0.87600154
8422,다바891114,36.30031169,127.3791553,1,0,0.8609091
8423,다바891115,36.30121324,127.379154,1,0,0.7751181
8424,다바891116,36.30211478,127.3791526,1,0,0.80261546
8425,다바891117,36.30301633,127.3791512,1,0,0.7709734
8426,다바891118,36.30391788,127.3791498,1,0,0.8637503
8427,다바891119,36.30481942,127.3791484,0,0,0.86191237
8428,다바891120,36.30572097,127.379147,0,0,0.8647786
8429,다바891121,36.30662252,127.3791456,0,0,0.86389124
8430,다바891122,36.30752406,127.3791442,0,0,0.86578846
8431,다바891123,36.30842561,127.3791428,0,0,0.00065559
8432,다바891124,36.30932715,127.3791414,0,0,0.86087334
8433,다바891125,36.3102287,127.37914,0,0,0.86043614
8434,다바891126,36.31113025,127.3791387,1,0,0.87596995
8435,다바891127,36.31203179,127.3791373,1,0,0.8759469
8436,다바891128,36.31293334,127.3791359,1,0,0.87593436
8437,다바891129,36.31383488,127.3791345,1,0,0.87595963
8438,다바891130,36.31473643,127.3791331,1,0,0.87588525
8439,다바891131,36.31563797,127.3791317,1,0,0.8759297
8440,다바891132,36.31653952,127.3791303,1,0,0.8759566
8441,다바891133,36.31744106,127.3791289,1,0,0.8759713
8442,다바891134,36.3183426,127.3791275,1,0,0.87599623
8443,다바891135,36.31924415,127.3791261,1,0,0.8759605
8444,다바891136,36.32014569,127.3791247,1,0,0.87596345
8445,다바891137,36.32104724,127.3791233,1,0,0.87596685
8446,다바891138,36.32194878,127.379122,1,0,0.8759689
8447,다바891139,36.32285032,127.3791206,1,0,0.87598187
8448,다바891140,36.32375187,127.3791192,1,0,0.87596905
8449,다바891141,36.32465341,127.3791178,1,0,0.8759639
8450,다바891142,36.32555496,127.3791164,1,0,0.87584364
8451,다바891143,36.3264565,127.379115,1,0,0.8759628
8452,다바891144,36.32735804,127.3791136,1,0,0.8759684
8453,다바891145,36.32825958,127.3791122,1,0,0.87597424
8454,다바891146,36.32916113,127.3791108,1,0,0.8759628
8455,다바891147,36.33006267,127.3791094,1,0,0.87592506
8456,다바891148,36.33096421,127.379108,0,0,0.86233145
8457,다바891149,36.33186575,127.3791066,1,0,0.8760089
8458,다바891150,36.3327673,127.3791052,1,0,0.8759773
8459,다바891151,36.33366884,127.3791038,1,0,0.8759877
8460,다바891152,36.33457038,127.3791025,1,0,0.876004
8461,다바891153,36.33547192,127.3791011,1,0,0.8759908
8462,다바891154,36.33637346,127.3790997,1,0,0.87599367
8463,다바891155,36.33727501,127.3790983,1,0,0.87599117
8464,다바891156,36.33817655,127.3790969,1,0,0.87599885
8465,다바891157,36.33907809,127.3790955,1,0,0.8759995
8466,다바891158,36.33997963,127.3790941,0,0,0.8608015
8467,다바891159,36.34088117,127.3790927,0,0,0.87596613
8468,다바891160,36.34178271,127.3790913,0,0,0.87597424
8469,다바891161,36.34268425,127.3790899,0,0,0.87597096
8470,다바891162,36.34358579,127.3790885,1,0,0.8759757
8471,다바891163,36.34448733,127.3790871,1,0,0.8759927
8472,다바891164,36.34538887,127.3790857,0,0,0.8603211
8473,다바891165,36.34629041,127.3790843,0,0,0.85998267
8474,다바891166,36.34719195,127.3790829,0,0,0.86001337
8475,다바891167,36.34809349,127.3790816,1,0,0.86045784
8476,다바891168,36.34899503,127.3790802,1,0,0.8461881
8477,다바891169,36.34989657,127.3790788,1,0,0.8759792
8478,다바891170,36.35079811,127.3790774,1,0,0.8597277
8479,다바891171,36.35169965,127.379076,0,0,0.85992104
8480,다바891172,36.35260119,127.3790746,1,0,0.85963756
8481,다바891173,36.35350273,127.3790732,0,0,0.8598669
8482,다바891174,36.35440427,127.3790718,0,0,0.8596761
8483,다바891175,36.35530581,127.3790704,0,0,0.8594596
8484,다바891176,36.35620735,127.379069,0,0,0.8595128
8485,다바891177,36.35710889,127.3790676,0,0,0.00065559
8486,다바891178,36.35801043,127.3790662,0,0,0.00065559
8487,다바891179,36.35891196,127.3790648,0,0,0.8597907
8488,다바891180,36.3598135,127.3790634,0,0,0.86052465
8489,다바891181,36.36071504,127.379062,0,0,0.000682937
8490,다바891182,36.36161658,127.3790606,1,0,0.8601136
8491,다바891183,36.36251812,127.3790592,1,0,0.85956585
8492,다바891184,36.36341965,127.3790578,1,0,0.8441436
8493,다바891185,36.36432119,127.3790565,1,0,0.8485398
8494,다바891186,36.36522273,127.3790551,1,0,0.78372085
8495,다바891187,36.36612426,127.3790537,1,0,0.8609411
8496,다바891188,36.3670258,127.3790523,1,0,0.79473686
8497,다바891189,36.36792734,127.3790509,1,0,0.86724603
8498,다바891190,36.36882888,127.3790495,1,0,0.8309067
8499,다바891191,36.36973041,127.3790481,1,0,0.8441669
8500,다바891192,36.37063195,127.3790467,1,0,0.84666145
8501,다바891193,36.37153349,127.3790453,0,0,0.7027889
8502,다바892109,36.29580507,127.380276,1,0,0.87601256
8503,다바892110,36.29670662,127.3802746,1,0,0.8760071
8504,다바892111,36.29760817,127.3802733,1,0,0.87601185
8505,다바892112,36.29850972,127.3802719,1,0,0.87601113
8506,다바892113,36.29941126,127.3802705,1,0,0.8759821
8507,다바892114,36.30031281,127.3802691,1,0,0.86059886
8508,다바892115,36.30121436,127.3802677,1,0,0.8643056
8509,다바892116,36.3021159,127.3802664,1,0,0.7742225
8510,다바892117,36.30301745,127.380265,1,0,0.86563694
8511,다바892118,36.303919,127.3802636,1,0,0.86461955
8512,다바892120,36.30572209,127.3802609,0,0,0.00065559
8513,다바892121,36.30662364,127.3802595,0,0,0.842036
8514,다바892122,36.30752518,127.3802581,0,0,0.86355567
8515,다바892123,36.30842673,127.3802567,0,0,0.864291
8516,다바892124,36.30932827,127.3802553,0,0,0.8598871
8517,다바892125,36.31022982,127.380254,0,0,0.00065559
8518,다바892126,36.31113137,127.3802526,1,0,0.87595266
8519,다바892127,36.31203291,127.3802512,1,0,0.8759569
8520,다바892128,36.31293446,127.3802498,0,0,0.8599812
8521,다바892129,36.313836,127.3802484,1,0,0.8758873
8522,다바892130,36.31473755,127.3802471,1,0,0.8759266
8523,다바892131,36.31563909,127.3802457,1,0,0.87595695
8524,다바892132,36.31654064,127.3802443,1,0,0.8759616
8525,다바892133,36.31744218,127.3802429,1,0,0.87595165
8526,다바892134,36.31834373,127.3802416,1,0,0.8759778
8527,다바892135,36.31924527,127.3802402,1,0,0.8759682
8528,다바892136,36.32014681,127.3802388,1,0,0.875963
8529,다바892137,36.32104836,127.3802374,1,0,0.87596446
8530,다바892138,36.3219499,127.380236,1,0,0.87596893
8531,다바892139,36.32285145,127.3802347,1,0,0.8759834
8532,다바892140,36.32375299,127.3802333,1,0,0.8759918
8533,다바892141,36.32465453,127.3802319,1,0,0.875964
8534,다바892142,36.32555608,127.3802305,1,0,0.87596154
8535,다바892143,36.32645762,127.3802291,1,0,0.8759456
8536,다바892144,36.32735916,127.3802278,1,0,0.8759106
8537,다바892145,36.32826071,127.3802264,1,0,0.87598604
8538,다바892146,36.32916225,127.380225,1,0,0.8759473
8539,다바892147,36.33006379,127.3802236,1,0,0.8759935
8540,다바892148,36.33096533,127.3802222,1,0,0.87596107
8541,다바892149,36.33186688,127.3802209,1,0,0.8603683
8542,다바892150,36.33276842,127.3802195,1,0,0.8759879
8543,다바892151,36.33366996,127.3802181,1,0,0.87598145
8544,다바892152,36.3345715,127.3802167,1,0,0.8759835
8545,다바892153,36.33547305,127.3802153,1,0,0.8759973
8546,다바892154,36.33637459,127.380214,1,0,0.87598735
8547,다바892155,36.33727613,127.3802126,1,0,0.8759951
8548,다바892156,36.33817767,127.3802112,1,0,0.87598896
8549,다바892157,36.33907921,127.3802098,1,0,0.87599957
8550,다바892158,36.33998075,127.3802084,1,0,0.87600565
8551,다바892159,36.34088229,127.3802071,1,0,0.87596613
8552,다바892160,36.34178383,127.3802057,0,0,0.8759811
8553,다바892161,36.34268538,127.3802043,0,0,0.87598705
8554,다바892162,36.34358692,127.3802029,0,0,0.87596774
8555,다바892163,36.34448846,127.3802015,0,0,0.863426
8556,다바892164,36.34539,127.3802002,1,0,0.8603371
8557,다바892165,36.34629154,127.3801988,1,0,0.87597734
8558,다바892166,36.34719308,127.3801974,1,0,0.8622167
8559,다바892167,36.34809462,127.380196,1,0,0.8674858
8560,다바892168,36.34899616,127.3801946,1,0,0.8548515
8561,다바892169,36.3498977,127.3801932,1,0,0.8640775
8562,다바892170,36.35079924,127.3801919,1,0,0.8758977
8563,다바892171,36.35170078,127.3801905,0,0,0.85970944
8564,다바892172,36.35260232,127.3801891,1,0,0.8598226
8565,다바892173,36.35350385,127.3801877,0,0,0.8597047
8566,다바892174,36.35440539,127.3801863,1,0,0.8598785
8567,다바892175,36.35530693,127.380185,1,0,0.85976595
8568,다바892176,36.35620847,127.3801836,0,0,0.85975546
8569,다바892177,36.35711001,127.3801822,0,0,0.783816
8570,다바892178,36.35801155,127.3801808,0,0,0.8597667
8571,다바892179,36.35891309,127.3801794,0,0,0.8599131
8572,다바892180,36.35981462,127.380178,1,0,0.86042583
8573,다바892181,36.36071616,127.3801767,0,0,0.7967158
8574,다바892182,36.3616177,127.3801753,0,0,0.00065559
8575,다바892183,36.36251924,127.3801739,0,0,0.000659177
8576,다바892184,36.36342078,127.3801725,0,0,0.00065559
8577,다바892185,36.36432231,127.3801711,0,0,0.000662504
8578,다바892186,36.36522385,127.3801698,1,0,0.860135
8579,다바892187,36.36612539,127.3801684,1,0,0.8759128
8580,다바892188,36.36702693,127.380167,0,0,0.86
8581,다바892189,36.36792846,127.3801656,0,0,0.8604754
8582,다바892190,36.36883,127.3801642,0,0,0.87592703
8583,다바892191,36.36973154,127.3801628,0,0,0.86002743
8584,다바892192,36.37063307,127.3801615,0,0,0.8597935
8585,다바893110,36.29670773,127.3813884,1,0,0.86223346
8586,다바893111,36.29760928,127.381387,1,0,0.87600726
8587,다바893112,36.29851083,127.3813856,1,0,0.8760029
8588,다바893113,36.29941237,127.3813843,1,0,0.8759769
8589,다바893114,36.30031392,127.3813829,1,0,0.86252403
8590,다바893115,36.30121547,127.3813815,1,0,0.77053165
8591,다바893116,36.30211701,127.3813802,1,0,0.77442694
8592,다바893121,36.30662475,127.3813733,0,0,0.80558443
8593,다바893122,36.30752629,127.381372,0,0,0.00065559
8594,다바893123,36.30842784,127.3813706,0,0,0.8604244
8595,다바893124,36.30932939,127.3813692,0,0,0.862161
8596,다바893125,36.31023093,127.3813679,0,0,0.8759138
8597,다바893126,36.31113248,127.3813665,1,0,0.87597144
8598,다바893127,36.31203402,127.3813651,1,0,0.87596756
8599,다바893128,36.31293557,127.3813638,1,0,0.8759685
8600,다바893129,36.31383711,127.3813624,1,0,0.8758912
8601,다바893130,36.31473866,127.381361,1,0,0.875917
8602,다바893131,36.3156402,127.3813597,1,0,0.8759353
8603,다바893132,36.31654175,127.3813583,1,0,0.87594736
8604,다바893133,36.31744329,127.3813569,1,0,0.8759556
8605,다바893134,36.31834484,127.3813556,1,0,0.875966
8606,다바893135,36.31924638,127.3813542,1,0,0.87596416
8607,다바893136,36.32014793,127.3813528,1,0,0.8759846
8608,다바893137,36.32104947,127.3813515,1,0,0.8759819
8609,다바893138,36.32195101,127.3813501,1,0,0.8759686
8610,다바893139,36.32285256,127.3813487,1,0,0.87597114
8611,다바893140,36.3237541,127.3813474,1,0,0.8759717
8612,다바893141,36.32465564,127.381346,1,0,0.8759576
8613,다바893142,36.32555719,127.3813446,1,0,0.87597656
8614,다바893143,36.32645873,127.3813433,1,0,0.8759747
8615,다바893144,36.32736027,127.3813419,1,0,0.8759477
8616,다바893145,36.32826182,127.3813405,1,0,0.8759304
8617,다바893146,36.32916336,127.3813392,1,0,0.8759634
8618,다바893147,36.3300649,127.3813378,1,0,0.8759995
8619,다바893148,36.33096645,127.3813364,1,0,0.87597954
8620,다바893149,36.33186799,127.3813351,1,0,0.7951058
8621,다바893150,36.33276953,127.3813337,1,0,0.8605651
8622,다바893151,36.33367107,127.3813323,1,0,0.8760058
8623,다바893152,36.33457261,127.381331,1,0,0.87600106
8624,다바893153,36.33547416,127.3813296,1,0,0.87599576
8625,다바893154,36.3363757,127.3813282,1,0,0.87600195
8626,다바893155,36.33727724,127.3813269,1,0,0.8760009
8627,다바893156,36.33817878,127.3813255,1,0,0.87601197
8628,다바893157,36.33908032,127.3813241,1,0,0.87600416
8629,다바893158,36.33998186,127.3813228,1,0,0.8759966
8630,다바893159,36.34088341,127.3813214,1,0,0.8759697
8631,다바893160,36.34178495,127.38132,0,0,0.87597764
8632,다바893161,36.34268649,127.3813187,0,0,0.875966
8633,다바893162,36.34358803,127.3813173,0,0,0.87597865
8634,다바893163,36.34448957,127.3813159,1,0,0.87597424
8635,다바893164,36.34539111,127.3813146,0,0,0.8597805
8636,다바893165,36.34629265,127.3813132,0,0,0.8596706
8637,다바893166,36.34719419,127.3813118,1,0,0.87601274
8638,다바893167,36.34809573,127.3813105,1,0,0.7735822
8639,다바893168,36.34899727,127.3813091,1,0,0.83713883
8640,다바893169,36.34989881,127.3813077,0,0,0.86148584
8641,다바893170,36.35080035,127.3813064,1,0,0.8759819
8642,다바893171,36.35170189,127.381305,0,0,0.8598446
8643,다바893172,36.35260343,127.3813036,1,0,0.8598515
8644,다바893173,36.35350497,127.3813022,0,0,0.8598393
8645,다바893174,36.35440651,127.3813009,1,0,0.85971355
8646,다바893175,36.35530804,127.3812995,0,0,0.86002463
8647,다바893176,36.35620958,127.3812981,0,0,0.8593342
8648,다바893177,36.35711112,127.3812968,0,0,0.84024554
8649,다바893178,36.35801266,127.3812954,0,0,0.86020434
8650,다바893179,36.3589142,127.381294,0,0,0.8598021
8651,다바893180,36.35981574,127.3812927,1,0,0.85993654
8652,다바893181,36.36071728,127.3812913,0,0,0.00065559
8653,다바893182,36.36161881,127.3812899,0,0,0.00065559
8654,다바893183,36.36252035,127.3812886,0,0,0.00065559
8655,다바893184,36.36342189,127.3812872,0,0,0.00065559
8656,다바893185,36.36432343,127.3812858,0,0,0.42212543
8657,다바893186,36.36522496,127.3812845,1,0,0.8596964
8658,다바893187,36.3661265,127.3812831,0,0,0.8598925
8659,다바893188,36.36702804,127.3812817,1,0,0.8598275
8660,다바893189,36.36792958,127.3812803,1,0,0.875994
8661,다바893190,36.36883111,127.381279,1,0,0.8759761
8662,다바893191,36.36973265,127.3812776,0,0,0.8604825
8663,다바893192,36.37063419,127.3812762,0,0,0.00065559
8664,다바894122,36.30752739,127.3824858,0,0,0.00065559
8665,다바894123,36.30842894,127.3824845,0,0,0.00065559
8666,다바894124,36.30933049,127.3824831,0,0,0.8604214
8667,다바894125,36.31023203,127.3824818,1,0,0.87597644
8668,다바894126,36.31113358,127.3824804,1,0,0.875966
8669,다바894127,36.31203512,127.3824791,1,0,0.87594855
8670,다바894128,36.31293667,127.3824777,0,0,0.86018604
8671,다바894129,36.31383821,127.3824764,0,0,0.86017156
8672,다바894130,36.31473976,127.382475,1,0,0.87591445
8673,다바894131,36.3156413,127.3824737,1,0,0.87594205
8674,다바894132,36.31654285,127.3824723,1,0,0.8759351
8675,다바894133,36.31744439,127.382471,1,0,0.87595356
8676,다바894134,36.31834594,127.3824696,1,0,0.8759673
8677,다바894135,36.31924748,127.3824683,1,0,0.8759404
8678,다바894136,36.32014903,127.3824669,1,0,0.87596923
8679,다바894137,36.32105057,127.3824656,1,0,0.87598735
8680,다바894138,36.32195211,127.3824642,1,0,0.875985
8681,다바894139,36.32285366,127.3824628,1,0,0.87597734
8682,다바894140,36.3237552,127.3824615,1,0,0.87598443
8683,다바894141,36.32465675,127.3824601,1,0,0.87596923
8684,다바894142,36.32555829,127.3824588,1,0,0.8759751
8685,다바894143,36.32645983,127.3824574,1,0,0.87598056
8686,다바894144,36.32736138,127.3824561,1,0,0.8759787
8687,다바894145,36.32826292,127.3824547,1,0,0.8759266
8688,다바894146,36.32916446,127.3824534,1,0,0.8759286
8689,다바894147,36.330066,127.382452,1,0,0.8759758
8690,다바894148,36.33096755,127.3824507,1,0,0.87598485
8691,다바894149,36.33186909,127.3824493,1,0,0.8721071
8692,다바894150,36.33277063,127.3824479,1,0,0.85968673
8693,다바894151,36.33367217,127.3824466,1,0,0.87595576
8694,다바894152,36.33457372,127.3824452,1,0,0.87599427
8695,다바894153,36.33547526,127.3824439,1,0,0.87599254
8696,다바894154,36.3363768,127.3824425,1,0,0.8759701
8697,다바894155,36.33727834,127.3824412,1,0,0.87600297
8698,다바894156,36.33817988,127.3824398,1,0,0.8759968
8699,다바894157,36.33908142,127.3824385,1,0,0.8760045
8700,다바894158,36.33998297,127.3824371,1,0,0.87600774
8701,다바894159,36.34088451,127.3824358,1,0,0.87595814
8702,다바894160,36.34178605,127.3824344,1,0,0.87599957
8703,다바894161,36.34268759,127.382433,0,0,0.87594527
8704,다바894162,36.34358913,127.3824317,1,0,0.86184883
8705,다바894163,36.34449067,127.3824303,1,0,0.87599576
8706,다바894164,36.34539221,127.382429,1,0,0.8758777
8707,다바894165,36.34629375,127.3824276,1,0,0.8598516
8708,다바894166,36.34719529,127.3824263,1,0,0.8758945
8709,다바894167,36.34809683,127.3824249,1,0,0.87591326
8710,다바894168,36.34899837,127.3824236,0,0,0.85981256
8711,다바894169,36.34989991,127.3824222,1,0,0.87583303
8712,다바894170,36.35080145,127.3824208,0,0,0.87574947
8713,다바894171,36.35170299,127.3824195,0,0,0.8598039
8714,다바894172,36.35260453,127.3824181,1,0,0.8598919
8715,다바894173,36.35350607,127.3824168,1,0,0.8598312
8716,다바894174,36.35440761,127.3824154,0,0,0.86000997
8717,다바894175,36.35530915,127.3824141,0,0,0.8617954
8718,다바894176,36.35621069,127.3824127,0,0,0.8597548
8719,다바894177,36.35711222,127.3824114,0,0,0.00065559
8720,다바894178,36.35801376,127.38241,0,0,0.86008
8721,다바894179,36.3589153,127.3824086,0,0,0.8598545
8722,다바894180,36.35981684,127.3824073,0,0,0.85958344
8723,다바894181,36.36071838,127.3824059,0,0,0.00065559
8724,다바894182,36.36161992,127.3824046,0,0,0.00065559
8725,다바894183,36.36252145,127.3824032,0,0,0.00065559
8726,다바894184,36.36342299,127.3824019,0,0,0.00065559
8727,다바894185,36.36432453,127.3824005,0,0,0.000671818
8728,다바894186,36.36522607,127.3823991,0,0,0.8595492
8729,다바894187,36.3661276,127.3823978,0,0,0.8596555
8730,다바894188,36.36702914,127.3823964,1,0,0.85989594
8731,다바894189,36.36793068,127.3823951,1,0,0.8759867
8732,다바894190,36.36883221,127.3823937,1,0,0.85983706
8733,다바894191,36.36973375,127.3823924,0,0,0.8599008
8734,다바894192,36.37063529,127.382391,0,0,0.85969806
8735,다바895123,36.30843003,127.3835984,0,0,0.8401843
8736,다바895124,36.30933158,127.383597,0,0,0.8759487
8737,다바895125,36.31023312,127.3835957,1,0,0.8759243
8738,다바895126,36.31113467,127.3835944,1,0,0.875918
8739,다바895127,36.31203621,127.383593,0,0,0.86007416
8740,다바895128,36.31293776,127.3835917,0,0,0.8601001
8741,다바895129,36.3138393,127.3835903,0,0,0.86006016
8742,다바895130,36.31474085,127.383589,1,0,0.8758411
8743,다바895131,36.31564239,127.3835877,1,0,0.85993594
8744,다바895132,36.31654394,127.3835863,0,0,0.8589743
8745,다바895133,36.31744548,127.383585,1,0,0.8759694
8746,다바895134,36.31834703,127.3835836,1,0,0.8759736
8747,다바895135,36.31924857,127.3835823,1,0,0.8759463
8748,다바895136,36.32015012,127.383581,1,0,0.875972
8749,다바895137,36.32105166,127.3835796,1,0,0.87596905
8750,다바895138,36.3219532,127.3835783,1,0,0.8759736
8751,다바895139,36.32285475,127.3835769,1,0,0.8759864
8752,다바895140,36.32375629,127.3835756,1,0,0.8759586
8753,다바895141,36.32465784,127.3835743,1,0,0.8759684
8754,다바895142,36.32555938,127.3835729,1,0,0.87598175
8755,다바895143,36.32646092,127.3835716,1,0,0.8759778
8756,다바895144,36.32736247,127.3835702,1,0,0.8759728
8757,다바895145,36.32826401,127.3835689,1,0,0.87595797
8758,다바895146,36.32916555,127.3835675,1,0,0.87596494
8759,다바895147,36.33006709,127.3835662,1,0,0.87596536
8760,다바895148,36.33096864,127.3835649,1,0,0.8602017
8761,다바895149,36.33187018,127.3835635,1,0,0.85934675
8762,다바895150,36.33277172,127.3835622,1,0,0.79785293
8763,다바895151,36.33367326,127.3835608,1,0,0.8759453
8764,다바895152,36.33457481,127.3835595,1,0,0.87594634
8765,다바895153,36.33547635,127.3835582,1,0,0.8759682
8766,다바895154,36.33637789,127.3835568,1,0,0.8759995
8767,다바895155,36.33727943,127.3835555,1,0,0.8759982
8768,다바895156,36.33818097,127.3835541,1,0,0.8760048
8769,다바895157,36.33908252,127.3835528,1,0,0.87599885
8770,다바895158,36.33998406,127.3835514,1,0,0.8760114
8771,다바895159,36.3408856,127.3835501,1,0,0.87600243
8772,다바895160,36.34178714,127.3835488,1,0,0.8760048
8773,다바895161,36.34268868,127.3835474,1,0,0.8759937
8774,다바895162,36.34359022,127.3835461,1,0,0.8758828
8775,다바895163,36.34449176,127.3835447,1,0,0.87584776
8776,다바895164,36.3453933,127.3835434,1,0,0.86132574
8777,다바895165,36.34629484,127.3835421,1,0,0.8758888
8778,다바895166,36.34719638,127.3835407,0,0,0.8587386
8779,다바895167,36.34809792,127.3835394,0,0,0.8614228
8780,다바895168,36.34899946,127.383538,0,0,0.8600557
8781,다바895169,36.349901,127.3835367,0,0,0.00065559
8782,다바895170,36.35080254,127.3835353,0,0,0.00065559
8783,다바895171,36.35170408,127.383534,0,0,0.85974294
8784,다바895172,36.35260562,127.3835327,0,0,0.00065579
8785,다바895173,36.35350716,127.3835313,1,0,0.85979295
8786,다바895174,36.3544087,127.38353,0,0,0.8597585
8787,다바895175,36.35531024,127.3835286,0,0,0.85932237
8788,다바895176,36.35621178,127.3835273,0,0,0.8729384
8789,다바895177,36.35711332,127.3835259,0,0,0.00065559
8790,다바895178,36.35801485,127.3835246,0,0,0.00065559
8791,다바895179,36.35891639,127.3835233,0,0,0.00065559
8792,다바895180,36.35981793,127.3835219,0,0,0.00065559
8793,다바895181,36.36071947,127.3835206,0,0,0.00065559
8794,다바895182,36.36162101,127.3835192,0,0,0.00065559
8795,다바895183,36.36252255,127.3835179,0,0,0.00065559
8796,다바895184,36.36342408,127.3835165,0,0,0.00065559
8797,다바895185,36.36432562,127.3835152,0,0,0.64124364
8798,다바895186,36.36522716,127.3835138,0,0,0.00065559
8799,다바895187,36.3661287,127.3835125,0,0,0.8612304
8800,다바895188,36.36703023,127.3835112,0,0,0.83531415
8801,다바895189,36.36793177,127.3835098,0,0,0.00065559
8802,다바895190,36.36883331,127.3835085,0,0,0.00065559
8803,다바895191,36.36973484,127.3835071,0,0,0.00065559
8804,다바895192,36.37063638,127.3835058,0,0,0.00065559
8805,다바896124,36.30933265,127.3847109,0,0,0.003458291
8806,다바896125,36.3102342,127.3847096,1,0,0.8477642
8807,다바896126,36.31113575,127.3847083,1,0,0.8759728
8808,다바896127,36.31203729,127.384707,0,0,0.86025167
8809,다바896128,36.31293884,127.3847056,0,0,0.8600366
8810,다바896129,36.31384038,127.3847043,0,0,0.860004
8811,다바896130,36.31474193,127.384703,0,0,0.86017877
8812,다바896131,36.31564347,127.3847017,0,0,0.8758945
8813,다바896136,36.3201512,127.384695,0,0,0.00065559
8814,다바896137,36.32105274,127.3846937,0,0,0.8759674
8815,다바896138,36.32195428,127.3846924,1,0,0.8629643
8816,다바896139,36.32285583,127.384691,1,0,0.8759633
8817,다바896140,36.32375737,127.3846897,1,0,0.8759172
8818,다바896141,36.32465892,127.3846884,1,0,0.8759677
8819,다바896142,36.32556046,127.384687,1,0,0.87597334
8820,다바896143,36.326462,127.3846857,1,0,0.87597126
8821,다바896144,36.32736355,127.3846844,1,0,0.8759738
8822,다바896145,36.32826509,127.3846831,1,0,0.8759836
8823,다바896146,36.32916663,127.3846817,1,0,0.8759834
8824,다바896147,36.33006817,127.3846804,1,0,0.87596923
8825,다바896148,36.33096972,127.3846791,1,0,0.8759073
8826,다바896149,36.33187126,127.3846777,1,0,0.8601982
8827,다바896150,36.3327728,127.3846764,1,0,0.8727726
8828,다바896151,36.33367434,127.3846751,1,0,0.86019784
8829,다바896152,36.33457589,127.3846738,1,0,0.8758703
8830,다바896153,36.33547743,127.3846724,1,0,0.8759896
8831,다바896154,36.33637897,127.3846711,1,0,0.8760083
8832,다바896155,36.33728051,127.3846698,1,0,0.87599254
8833,다바896156,36.33818205,127.3846684,1,0,0.87599856
8834,다바896157,36.3390836,127.3846671,1,0,0.8760091
8835,다바896158,36.33998514,127.3846658,1,0,0.8759951
8836,다바896159,36.34088668,127.3846645,1,0,0.876005
8837,다바896160,36.34178822,127.3846631,1,0,0.87599814
8838,다바896161,36.34268976,127.3846618,1,0,0.87595284
8839,다바896162,36.3435913,127.3846605,0,0,0.8597971
8840,다바896163,36.34449284,127.3846591,0,0,0.86042744
8841,다바896164,36.34539438,127.3846578,0,0,0.8592605
8842,다바896165,36.34629592,127.3846565,0,0,0.8587733
8843,다바896166,36.34719746,127.3846552,0,0,0.8600759
8844,다바896167,36.348099,127.3846538,0,0,0.00065559
8845,다바896168,36.34900054,127.3846525,0,0,0.00065559
8846,다바896169,36.34990208,127.3846512,0,0,0.859758
8847,다바896170,36.35080362,127.3846498,0,0,0.000656206
8848,다바896171,36.35170516,127.3846485,0,0,0.000665626
