grid_idx,격자100m,위도,경도
7116,다바877134,36.31832582,127.3635311
7117,다바877135,36.31922736,127.3635295
7118,다바877136,36.3201289,127.363528
7119,다바877137,36.32103045,127.3635264
7120,다바877138,36.32193199,127.3635248
7121,다바877139,36.32283353,127.3635233
7122,다바877140,36.32373508,127.3635217
7123,다바877141,36.32463662,127.3635201
7124,다바877142,36.32553816,127.3635185
7125,다바877143,36.32643971,127.363517
7126,다바877144,36.32734125,127.3635154
7127,다바877145,36.32824279,127.3635138
7128,다바877146,36.32914433,127.3635122
7129,다바877147,36.33004588,127.3635107
7130,다바877148,36.33094742,127.3635091
7131,다바877149,36.33184896,127.3635075
7132,다바877150,36.3327505,127.363506
7133,다바877151,36.33365204,127.3635044
7134,다바877152,36.33455358,127.3635028
7135,다바877153,36.33545512,127.3635012
7136,다바877154,36.33635667,127.3634997
7137,다바877155,36.33725821,127.3634981
7138,다바877156,36.33815975,127.3634965
7139,다바877157,36.33906129,127.3634949
7140,다바877158,36.33996283,127.3634934
7141,다바877159,36.34086437,127.3634918
7142,다바877160,36.34176591,127.3634902
7143,다바877161,36.34266745,127.3634887
7144,다바877162,36.34356899,127.3634871
7145,다바877163,36.34447053,127.3634855
7146,다바877164,36.34537207,127.3634839
7147,다바877165,36.34627361,127.3634824
7148,다바877166,36.34717515,127.3634808
7149,다바877167,36.34807669,127.3634792
7150,다바877168,36.34897823,127.3634776
7151,다바877169,36.34987977,127.3634761
7152,다바877170,36.35078131,127.3634745
7153,다바877171,36.35168285,127.3634729
7154,다바877172,36.35258438,127.3634713
7155,다바877173,36.35348592,127.3634698
7156,다바877174,36.35438746,127.3634682
7157,다바877175,36.355289,127.3634666
7158,다바877176,36.35619054,127.363465
7159,다바877177,36.35709208,127.3634635
7160,다바877178,36.35799361,127.3634619
7161,다바877179,36.35889515,127.3634603
7162,다바877180,36.35979669,127.3634587
7163,다바877181,36.36069823,127.3634572
7164,다바877182,36.36159976,127.3634556
7165,다바877183,36.3625013,127.363454
7166,다바877184,36.36340284,127.3634524
7167,다바878051,36.24349847,127.3647743
7168,다바878080,36.26964352,127.3647292
7169,다바878081,36.27054507,127.3647277
7170,다바878082,36.27144662,127.3647261
7171,다바878083,36.27234817,127.3647245
7172,다바878084,36.27324972,127.364723
7173,다바878085,36.27415127,127.3647214
7174,다바878086,36.27505282,127.3647199
7175,다바878087,36.27595437,127.3647183
7176,다바878088,36.27685592,127.3647168
7177,다바878089,36.27775747,127.3647152
7178,다바878090,36.27865902,127.3647137
7179,다바878091,36.27956057,127.3647121
7180,다바878092,36.28046212,127.3647105
7181,다바878093,36.28136367,127.364709
7182,다바878094,36.28226522,127.3647074
7183,다바878095,36.28316677,127.3647059
7184,다바878096,36.28406832,127.3647043
7185,다바878097,36.28496987,127.3647028
7186,다바878098,36.28587142,127.3647012
7187,다바878099,36.28677296,127.3646997
7188,다바878100,36.28767451,127.3646981
7189,다바878101,36.28857606,127.3646965
7190,다바878102,36.28947761,127.364695
7191,다바878103,36.29037916,127.3646934
7192,다바878104,36.29128071,127.3646919
7193,다바878105,36.29218225,127.3646903
7194,다바878106,36.2930838,127.3646888
7195,다바878107,36.29398535,127.3646872
7196,다바878108,36.2948869,127.3646856
7197,다바878109,36.29578844,127.3646841
7198,다바878110,36.29668999,127.3646825
7199,다바878111,36.29759154,127.364681
7200,다바878112,36.29849309,127.3646794
7201,다바878113,36.29939463,127.3646779
7202,다바878114,36.30029618,127.3646763
7203,다바878115,36.30119773,127.3646747
7204,다바878116,36.30209927,127.3646732
7205,다바878117,36.30300082,127.3646716
7206,다바878118,36.30390236,127.3646701
7207,다바878119,36.30480391,127.3646685
7208,다바878120,36.30570546,127.364667
7209,다바878121,36.306607,127.3646654
7210,다바878122,36.30750855,127.3646638
7211,다바878123,36.30841009,127.3646623
7212,다바878124,36.30931164,127.3646607
7213,다바878125,36.31021318,127.3646592
7214,다바878126,36.31111473,127.3646576
7215,다바878127,36.31201627,127.364656
7216,다바878128,36.31291782,127.3646545
7217,다바878129,36.31381936,127.3646529
7218,다바878130,36.31472091,127.3646514
7219,다바878131,36.31562245,127.3646498
7220,다바878132,36.316524,127.3646483
7221,다바878133,36.31742554,127.3646467
7222,다바878134,36.31832708,127.3646451
7223,다바878135,36.31922863,127.3646436
7224,다바878136,36.32013017,127.364642
7225,다바878137,36.32103171,127.3646405
7226,다바878138,36.32193326,127.3646389
7227,다바878139,36.3228348,127.3646373
7228,다바878140,36.32373634,127.3646358
7229,다바878141,36.32463789,127.3646342
7230,다바878142,36.32553943,127.3646327
7231,다바878143,36.32644097,127.3646311
7232,다바878144,36.32734252,127.3646295
7233,다바878145,36.32824406,127.364628
7234,다바878146,36.3291456,127.3646264
7235,다바878147,36.33004714,127.3646249
7236,다바878148,36.33094868,127.3646233
7237,다바878149,36.33185023,127.3646218
7238,다바878150,36.33275177,127.3646202
7239,다바878151,36.33365331,127.3646186
7240,다바878152,36.33455485,127.3646171
7241,다바878153,36.33545639,127.3646155
7242,다바878154,36.33635793,127.364614
7243,다바878155,36.33725947,127.3646124
7244,다바878156,36.33816102,127.3646108
7245,다바878157,36.33906256,127.3646093
7246,다바878158,36.3399641,127.3646077
7247,다바878159,36.34086564,127.3646061
7248,다바878160,36.34176718,127.3646046
7249,다바878161,36.34266872,127.364603
7250,다바878162,36.34357026,127.3646015
7251,다바878163,36.3444718,127.3645999
7252,다바878164,36.34537334,127.3645983
7253,다바878165,36.34627488,127.3645968
7254,다바878166,36.34717642,127.3645952
7255,다바878167,36.34807796,127.3645937
7256,다바878168,36.3489795,127.3645921
7257,다바878169,36.34988104,127.3645905
7258,다바878170,36.35078257,127.364589
7259,다바878171,36.35168411,127.3645874
7260,다바878172,36.35258565,127.3645859
7261,다바878173,36.35348719,127.3645843
7262,다바878174,36.35438873,127.3645827
7263,다바878175,36.35529027,127.3645812
7264,다바878176,36.35619181,127.3645796
7265,다바878177,36.35709334,127.3645781
7266,다바878178,36.35799488,127.3645765
7267,다바878179,36.35889642,127.3645749
7268,다바878180,36.35979796,127.3645734
7269,다바878181,36.36069949,127.3645718
7270,다바878182,36.36160103,127.3645702
7271,다바878183,36.36250257,127.3645687
7272,다바878184,36.36340411,127.3645671
7273,다바879080,36.26964477,127.3658425
7274,다바879081,36.27054632,127.365841
7275,다바879082,36.27144787,127.3658395
7276,다바879083,36.27234942,127.3658379
7277,다바879084,36.27325097,127.3658364
7278,다바879085,36.27415252,127.3658348
7279,다바879086,36.27505408,127.3658333
7280,다바879087,36.27595563,127.3658317
7281,다바879088,36.27685718,127.3658302
7282,다바879089,36.27775873,127.3658287
7283,다바879090,36.27866028,127.3658271
7284,다바879091,36.27956183,127.3658256
7285,다바879092,36.28046338,127.365824
7286,다바879093,36.28136492,127.3658225
7287,다바879094,36.28226647,127.3658209
7288,다바879095,36.28316802,127.3658194
7289,다바879096,36.28406957,127.3658179
7290,다바879097,36.28497112,127.3658163
7291,다바879098,36.28587267,127.3658148
7292,다바879099,36.28677422,127.3658132
7293,다바879100,36.28767577,127.3658117
7294,다바879101,36.28857732,127.3658101
7295,다바879102,36.28947886,127.3658086
7296,다바879103,36.29038041,127.3658071
7297,다바879104,36.29128196,127.3658055
7298,다바879105,36.29218351,127.365804
7299,다바879106,36.29308506,127.3658024
7300,다바879107,36.2939866,127.3658009
7301,다바879108,36.29488815,127.3657993
7302,다바879109,36.2957897,127.3657978
7303,다바879110,36.29669125,127.3657963
7304,다바879111,36.29759279,127.3657947
7305,다바879112,36.29849434,127.3657932
7306,다바879113,36.29939589,127.3657916
7307,다바879114,36.30029743,127.3657901
7308,다바879115,36.30119898,127.3657885
7309,다바879116,36.30210053,127.365787
7310,다바879117,36.30300207,127.3657854
7311,다바879118,36.30390362,127.3657839
7312,다바879119,36.30480517,127.3657823
7313,다바879120,36.30570671,127.3657808
7314,다바879121,36.30660826,127.3657793
7315,다바879122,36.3075098,127.3657777
7316,다바879123,36.30841135,127.3657762
7317,다바879124,36.30931289,127.3657746
7318,다바879125,36.31021444,127.3657731
7319,다바879126,36.31111598,127.3657715
7320,다바879127,36.31201753,127.36577
7321,다바879128,36.31291907,127.3657684
7322,다바879129,36.31382062,127.3657669
7323,다바879130,36.31472216,127.3657654
7324,다바879131,36.31562371,127.3657638
7325,다바879132,36.31652525,127.3657623
7326,다바879133,36.3174268,127.3657607
7327,다바879134,36.31832834,127.3657592
7328,다바879135,36.31922988,127.3657576
7329,다바879136,36.32013143,127.3657561
7330,다바879137,36.32103297,127.3657545
7331,다바879138,36.32193451,127.365753
7332,다바879139,36.32283606,127.3657514
7333,다바879140,36.3237376,127.3657499
7334,다바879141,36.32463914,127.3657483
7335,다바879142,36.32554069,127.3657468
7336,다바879143,36.32644223,127.3657453
7337,다바879144,36.32734377,127.3657437
7338,다바879145,36.32824531,127.3657422
7339,다바879146,36.32914686,127.3657406
7340,다바879147,36.3300484,127.3657391
7341,다바879148,36.33094994,127.3657375
7342,다바879149,36.33185148,127.365736
7343,다바879150,36.33275302,127.3657344
7344,다바879151,36.33365457,127.3657329
7345,다바879152,36.33455611,127.3657313
7346,다바879153,36.33545765,127.3657298
7347,다바879154,36.33635919,127.3657282
7348,다바879155,36.33726073,127.3657267
7349,다바879156,36.33816227,127.3657251
7350,다바879157,36.33906381,127.3657236
7351,다바879158,36.33996535,127.365722
7352,다바879159,36.34086689,127.3657205
7353,다바879160,36.34176844,127.365719
7354,다바879161,36.34266998,127.3657174
7355,다바879162,36.34357152,127.3657159
7356,다바879163,36.34447306,127.3657143
7357,다바879164,36.3453746,127.3657128
7358,다바879165,36.34627614,127.3657112
7359,다바879166,36.34717767,127.3657097
7360,다바879167,36.34807921,127.3657081
7361,다바879168,36.34898075,127.3657066
7362,다바879169,36.34988229,127.365705
7363,다바879170,36.35078383,127.3657035
7364,다바879171,36.35168537,127.3657019
7365,다바879172,36.35258691,127.3657004
7366,다바879173,36.35348845,127.3656988
7367,다바879174,36.35438999,127.3656973
7368,다바879175,36.35529153,127.3656957
7369,다바879176,36.35619306,127.3656942
7370,다바879177,36.3570946,127.3656926
7371,다바879178,36.35799614,127.3656911
7372,다바879179,36.35889768,127.3656895
7373,다바879180,36.35979922,127.365688
7374,다바879181,36.36070075,127.3656864
7375,다바879182,36.36160229,127.3656849
7376,다바879183,36.36250383,127.3656833
7377,다바879184,36.36340536,127.3656818
7378,다바880080,36.26964601,127.3669559
7379,다바880081,36.27054756,127.3669544
7380,다바880082,36.27144912,127.3669528
7381,다바880083,36.27235067,127.3669513
7382,다바880084,36.27325222,127.3669498
7383,다바880085,36.27415377,127.3669482
7384,다바880086,36.27505532,127.3669467
7385,다바880087,36.27595687,127.3669452
7386,다바880088,36.27685842,127.3669436
7387,다바880089,36.27775997,127.3669421
7388,다바880090,36.27866152,127.3669406
7389,다바880091,36.27956307,127.3669391
7390,다바880092,36.28046462,127.3669375
7391,다바880093,36.28136617,127.366936
7392,다바880094,36.28226772,127.3669345
7393,다바880095,36.28316927,127.3669329
7394,다바880096,36.28407082,127.3669314
7395,다바880097,36.28497237,127.3669299
7396,다바880098,36.28587392,127.3669283
7397,다바880099,36.28677546,127.3669268
7398,다바880100,36.28767701,127.3669253
7399,다바880101,36.28857856,127.3669238
7400,다바880102,36.28948011,127.3669222
7401,다바880103,36.29038166,127.3669207
7402,다바880104,36.29128321,127.3669192
7403,다바880105,36.29218475,127.3669176
7404,다바880106,36.2930863,127.3669161
7405,다바880107,36.29398785,127.3669146
7406,다바880108,36.2948894,127.366913
7407,다바880109,36.29579094,127.3669115
7408,다바880110,36.29669249,127.36691
7409,다바880111,36.29759404,127.3669084
7410,다바880112,36.29849559,127.3669069
7411,다바880113,36.29939713,127.3669054
7412,다바880114,36.30029868,127.3669038
7413,다바880115,36.30120023,127.3669023
7414,다바880116,36.30210177,127.3669008
7415,다바880117,36.30300332,127.3668992
7416,다바880118,36.30390486,127.3668977
7417,다바880119,36.30480641,127.3668962
7418,다바880120,36.30570796,127.3668947
7419,다바880121,36.3066095,127.3668931
7420,다바880122,36.30751105,127.3668916
7421,다바880123,36.30841259,127.3668901
7422,다바880124,36.30931414,127.3668885
7423,다바880125,36.31021568,127.366887
7424,다바880126,36.31111723,127.3668855
7425,다바880127,36.31201877,127.3668839
7426,다바880128,36.31292032,127.3668824
7427,다바880129,36.31382186,127.3668809
7428,다바880130,36.31472341,127.3668793
7429,다바880131,36.31562495,127.3668778
7430,다바880132,36.3165265,127.3668763
7431,다바880133,36.31742804,127.3668747
7432,다바880134,36.31832959,127.3668732
7433,다바880135,36.31923113,127.3668717
7434,다바880136,36.32013267,127.3668701
7435,다바880137,36.32103422,127.3668686
7436,다바880138,36.32193576,127.3668671
7437,다바880139,36.3228373,127.3668655
7438,다바880140,36.32373885,127.366864
7439,다바880141,36.32464039,127.3668625
7440,다바880142,36.32554193,127.3668609
7441,다바880143,36.32644348,127.3668594
7442,다바880144,36.32734502,127.3668579
7443,다바880145,36.32824656,127.3668563
7444,다바880146,36.3291481,127.3668548
7445,다바880147,36.33004965,127.3668533
7446,다바880148,36.33095119,127.3668517
7447,다바880149,36.33185273,127.3668502
7448,다바880150,36.33275427,127.3668487
7449,다바880151,36.33365581,127.3668471
7450,다바880152,36.33455735,127.3668456
7451,다바880153,36.3354589,127.3668441
7452,다바880154,36.33636044,127.3668425
7453,다바880155,36.33726198,127.366841
7454,다바880156,36.33816352,127.3668395
7455,다바880157,36.33906506,127.3668379
7456,다바880158,36.3399666,127.3668364
7457,다바880159,36.34086814,127.3668348
7458,다바880160,36.34176968,127.3668333
7459,다바880161,36.34267122,127.3668318
7460,다바880162,36.34357276,127.3668302
7461,다바880163,36.3444743,127.3668287
7462,다바880164,36.34537584,127.3668272
7463,다바880165,36.34627738,127.3668256
7464,다바880166,36.34717892,127.3668241
7465,다바880167,36.34808046,127.3668226
7466,다바880168,36.348982,127.366821
7467,다바880169,36.34988354,127.3668195
7468,다바880170,36.35078508,127.366818
7469,다바880171,36.35168662,127.3668164
7470,다바880172,36.35258816,127.3668149
7471,다바880173,36.3534897,127.3668134
7472,다바880174,36.35439123,127.3668118
7473,다바880175,36.35529277,127.3668103
7474,다바880176,36.35619431,127.3668087
7475,다바880177,36.35709585,127.3668072
7476,다바880178,36.35799739,127.3668057
7477,다바880179,36.35889893,127.3668041
7478,다바880180,36.35980046,127.3668026
7479,다바880181,36.360702,127.3668011
7480,다바880182,36.36160354,127.3667995
7481,다바880183,36.36250508,127.366798
7482,다바880184,36.36340661,127.3667965
7483,다바880185,36.36430815,127.3667949
7484,다바881080,36.26964725,127.3680692
7485,다바881081,36.2705488,127.3680677
7486,다바881082,36.27145035,127.3680662
7487,다바881083,36.2723519,127.3680647
7488,다바881084,36.27325345,127.3680632
7489,다바881085,36.274155,127.3680616
7490,다바881086,36.27505655,127.3680601
7491,다바881087,36.2759581,127.3680586
7492,다바881088,36.27685965,127.3680571
7493,다바881089,36.2777612,127.3680556
7494,다바881090,36.27866275,127.3680541
7495,다바881091,36.2795643,127.3680525
7496,다바881092,36.28046585,127.368051
7497,다바881093,36.2813674,127.3680495
7498,다바881094,36.28226895,127.368048
7499,다바881095,36.2831705,127.3680465
7500,다바881096,36.28407205,127.3680449
7501,다바881099,36.2867767,127.3680404
7502,다바881100,36.28767825,127.3680389
7503,다바881101,36.2885798,127.3680374
7504,다바881102,36.28948134,127.3680358
7505,다바881103,36.29038289,127.3680343
7506,다바881104,36.29128444,127.3680328
7507,다바881105,36.29218599,127.3680313
7508,다바881106,36.29308754,127.3680298
7509,다바881107,36.29398908,127.3680282
7510,다바881108,36.29489063,127.3680267
7511,다바881109,36.29579218,127.3680252
7512,다바881110,36.29669373,127.3680237
7513,다바881111,36.29759527,127.3680222
7514,다바881112,36.29849682,127.3680207
7515,다바881113,36.29939837,127.3680191
7516,다바881114,36.30029991,127.3680176
7517,다바881115,36.30120146,127.3680161
7518,다바881116,36.30210301,127.3680146
7519,다바881117,36.30300455,127.3680131
7520,다바881118,36.3039061,127.3680115
7521,다바881119,36.30480765,127.36801
7522,다바881120,36.30570919,127.3680085
7523,다바881121,36.30661074,127.368007
7524,다바881122,36.30751228,127.3680055
7525,다바881123,36.30841383,127.3680039
7526,다바881124,36.30931537,127.3680024
7527,다바881125,36.31021692,127.3680009
7528,다바881126,36.31111846,127.3679994
7529,다바881127,36.31202001,127.3679979
7530,다바881128,36.31292155,127.3679963
7531,다바881129,36.3138231,127.3679948
7532,다바881130,36.31472464,127.3679933
7533,다바881131,36.31562619,127.3679918
7534,다바881132,36.31652773,127.3679903
7535,다바881133,36.31742928,127.3679887
7536,다바881134,36.31833082,127.3679872
7537,다바881135,36.31923236,127.3679857
7538,다바881136,36.32013391,127.3679842
7539,다바881137,36.32103545,127.3679827
7540,다바881138,36.321937,127.3679811
7541,다바881139,36.32283854,127.3679796
7542,다바881140,36.32374008,127.3679781
7543,다바881141,36.32464163,127.3679766
7544,다바881142,36.32554317,127.3679751
7545,다바881143,36.32644471,127.3679735
7546,다바881144,36.32734625,127.367972
7547,다바881145,36.3282478,127.3679705
7548,다바881146,36.32914934,127.367969
7549,다바881147,36.33005088,127.3679675
7550,다바881148,36.33095242,127.3679659
7551,다바881149,36.33185397,127.3679644
7552,다바881150,36.33275551,127.3679629
7553,다바881151,36.33365705,127.3679614
7554,다바881152,36.33455859,127.3679599
7555,다바881153,36.33546013,127.3679583
7556,다바881154,36.33636167,127.3679568
7557,다바881155,36.33726321,127.3679553
7558,다바881156,36.33816476,127.3679538
7559,다바881157,36.3390663,127.3679522
7560,다바881158,36.33996784,127.3679507
7561,다바881159,36.34086938,127.3679492
7562,다바881160,36.34177092,127.3679477
7563,다바881161,36.34267246,127.3679462
7564,다바881162,36.343574,127.3679446
7565,다바881163,36.34447554,127.3679431
7566,다바881164,36.34537708,127.3679416
7567,다바881165,36.34627862,127.3679401
7568,다바881166,36.34718016,127.3679385
7569,다바881167,36.3480817,127.367937
7570,다바881168,36.34898324,127.3679355
7571,다바881169,36.34988478,127.367934
7572,다바881170,36.35078632,127.3679325
7573,다바881171,36.35168786,127.3679309
7574,다바881172,36.35258939,127.3679294
7575,다바881173,36.35349093,127.3679279
7576,다바881174,36.35439247,127.3679264
7577,다바881175,36.35529401,127.3679248
7578,다바881176,36.35619555,127.3679233
7579,다바881177,36.35709709,127.3679218
7580,다바881178,36.35799862,127.3679203
7581,다바881179,36.35890016,127.3679187
7582,다바881180,36.3598017,127.3679172
7583,다바881181,36.36070324,127.3679157
7584,다바881182,36.36160478,127.3679142
7585,다바881183,36.36250631,127.3679127
7586,다바881184,36.36340785,127.3679111
7587,다바881185,36.36430939,127.3679096
7588,다바881186,36.36521092,127.3679081
7589,다바882081,36.27055002,127.3691811
7590,다바882082,36.27145157,127.3691796
7591,다바882083,36.27235312,127.369178
7592,다바882084,36.27325467,127.3691765
7593,다바882085,36.27415623,127.369175
7594,다바882086,36.27505778,127.3691735
7595,다바882087,36.27595933,127.369172
7596,다바882088,36.27686088,127.3691705
7597,다바882089,36.27776243,127.369169
7598,다바882090,36.27866398,127.3691675
7599,다바882091,36.27956553,127.369166
7600,다바882092,36.28046708,127.3691645
7601,다바882093,36.28136863,127.369163
7602,다바882094,36.28227018,127.3691615
7603,다바882099,36.28677792,127.369154
7604,다바882100,36.28767947,127.3691525
7605,다바882101,36.28858102,127.369151
7606,다바882102,36.28948257,127.3691495
7607,다바882103,36.29038412,127.369148
7608,다바882104,36.29128566,127.3691464
7609,다바882105,36.29218721,127.3691449
7610,다바882106,36.29308876,127.3691434
7611,다바882107,36.29399031,127.3691419
7612,다바882108,36.29489186,127.3691404
7613,다바882109,36.2957934,127.3691389
7614,다바882110,36.29669495,127.3691374
7615,다바882111,36.2975965,127.3691359
7616,다바882112,36.29849804,127.3691344
7617,다바882113,36.29939959,127.3691329
7618,다바882114,36.30030114,127.3691314
7619,다바882115,36.30120268,127.3691299
7620,다바882116,36.30210423,127.3691284
7621,다바882117,36.30300578,127.3691269
7622,다바882118,36.30390732,127.3691254
7623,다바882119,36.30480887,127.3691239
7624,다바882120,36.30571042,127.3691224
7625,다바882121,36.30661196,127.3691208
7626,다바882122,36.30751351,127.3691193
7627,다바882123,36.30841505,127.3691178
7628,다바882124,36.3093166,127.3691163
7629,다바882125,36.31021814,127.3691148
7630,다바882126,36.31111969,127.3691133
7631,다바882127,36.31202123,127.3691118
7632,다바882128,36.31292278,127.3691103
7633,다바882129,36.31382432,127.3691088
7634,다바882130,36.31472587,127.3691073
7635,다바882131,36.31562741,127.3691058
7636,다바882132,36.31652896,127.3691043
7637,다바882133,36.3174305,127.3691028
7638,다바882134,36.31833205,127.3691013
7639,다바882135,36.31923359,127.3690997
7640,다바882136,36.32013513,127.3690982
7641,다바882137,36.32103668,127.3690967
7642,다바882138,36.32193822,127.3690952
7643,다바882139,36.32283976,127.3690937
7644,다바882140,36.32374131,127.3690922
7645,다바882141,36.32464285,127.3690907
7646,다바882142,36.32554439,127.3690892
7647,다바882143,36.32644594,127.3690877
7648,다바882144,36.32734748,127.3690862
7649,다바882145,36.32824902,127.3690847
7650,다바882146,36.32915056,127.3690832
7651,다바882147,36.33005211,127.3690817
7652,다바882148,36.33095365,127.3690801
7653,다바882149,36.33185519,127.3690786
7654,다바882150,36.33275673,127.3690771
7655,다바882151,36.33365827,127.3690756
7656,다바882152,36.33455982,127.3690741
7657,다바882153,36.33546136,127.3690726
7658,다바882154,36.3363629,127.3690711
7659,다바882155,36.33726444,127.3690696
7660,다바882156,36.33816598,127.3690681
7661,다바882157,36.33906752,127.3690666
7662,다바882158,36.33996906,127.3690651
7663,다바882159,36.3408706,127.3690635
7664,다바882160,36.34177214,127.369062
7665,다바882161,36.34267369,127.3690605
7666,다바882162,36.34357523,127.369059
7667,다바882163,36.34447677,127.3690575
7668,다바882164,36.34537831,127.369056
7669,다바882165,36.34627985,127.3690545
7670,다바882166,36.34718139,127.369053
7671,다바882167,36.34808292,127.3690515
7672,다바882168,36.34898446,127.36905
7673,다바882169,36.349886,127.3690485
7674,다바882170,36.35078754,127.3690469
7675,다바882171,36.35168908,127.3690454
7676,다바882172,36.35259062,127.3690439
7677,다바882173,36.35349216,127.3690424
7678,다바882174,36.3543937,127.3690409
7679,다바882175,36.35529524,127.3690394
7680,다바882176,36.35619677,127.3690379
7681,다바882177,36.35709831,127.3690364
7682,다바882178,36.35799985,127.3690349
7683,다바882179,36.35890139,127.3690334
7684,다바882180,36.35980293,127.3690318
7685,다바882181,36.36070446,127.3690303
7686,다바882182,36.361606,127.3690288
7687,다바882183,36.36250754,127.3690273
7688,다바882184,36.36340908,127.3690258
7689,다바882185,36.36431061,127.3690243
7690,다바882186,36.36521215,127.3690228
7691,다바882187,36.36611369,127.3690213
7692,다바882188,36.36701522,127.3690198
7693,다바883081,36.27055123,127.3702944
7694,다바883082,36.27145279,127.3702929
7695,다바883083,36.27235434,127.3702914
7696,다바883084,36.27325589,127.3702899
7697,다바883085,36.27415744,127.3702884
7698,다바883086,36.27505899,127.3702869
7699,다바883087,36.27596054,127.3702855
7700,다바883088,36.27686209,127.370284
7701,다바883089,36.27776364,127.3702825
7702,다바883090,36.27866519,127.370281
7703,다바883091,36.27956674,127.3702795
7704,다바883101,36.28858223,127.3702646
7705,다바883103,36.29038533,127.3702616
7706,다바883104,36.29128688,127.3702601
7707,다바883105,36.29218843,127.3702586
7708,다바883106,36.29308997,127.3702571
7709,다바883107,36.29399152,127.3702556
7710,다바883108,36.29489307,127.3702541
7711,다바883109,36.29579462,127.3702526
7712,다바883110,36.29669616,127.3702511
7713,다바883111,36.29759771,127.3702496
7714,다바883112,36.29849926,127.3702481
7715,다바883113,36.29940081,127.3702467
7716,다바883114,36.30030235,127.3702452
7717,다바883115,36.3012039,127.3702437
7718,다바883116,36.30210545,127.3702422
7719,다바883117,36.30300699,127.3702407
7720,다바883118,36.30390854,127.3702392
7721,다바883119,36.30481008,127.3702377
7722,다바883120,36.30571163,127.3702362
7723,다바883121,36.30661318,127.3702347
7724,다바883122,36.30751472,127.3702332
7725,다바883123,36.30841627,127.3702317
7726,다바883124,36.30931781,127.3702302
7727,다바883125,36.31021936,127.3702287
7728,다바883126,36.3111209,127.3702272
7729,다바883127,36.31202245,127.3702257
7730,다바883128,36.31292399,127.3702243
7731,다바883129,36.31382554,127.3702228
7732,다바883130,36.31472708,127.3702213
7733,다바883131,36.31562863,127.3702198
7734,다바883132,36.31653017,127.3702183
7735,다바883133,36.31743172,127.3702168
7736,다바883134,36.31833326,127.3702153
7737,다바883135,36.3192348,127.3702138
7738,다바883136,36.32013635,127.3702123
7739,다바883137,36.32103789,127.3702108
7740,다바883138,36.32193944,127.3702093
7741,다바883139,36.32284098,127.3702078
7742,다바883140,36.32374252,127.3702063
7743,다바883141,36.32464407,127.3702048
7744,다바883142,36.32554561,127.3702033
7745,다바883143,36.32644715,127.3702018
7746,다바883144,36.32734869,127.3702003
7747,다바883145,36.32825024,127.3701988
7748,다바883146,36.32915178,127.3701973
7749,다바883147,36.33005332,127.3701958
7750,다바883148,36.33095486,127.3701944
7751,다바883149,36.33185641,127.3701929
7752,다바883150,36.33275795,127.3701914
7753,다바883151,36.33365949,127.3701899
7754,다바883152,36.33456103,127.3701884
7755,다바883153,36.33546257,127.3701869
7756,다바883154,36.33636411,127.3701854
7757,다바883155,36.33726566,127.3701839
7758,다바883156,36.3381672,127.3701824
7759,다바883157,36.33906874,127.3701809
7760,다바883158,36.33997028,127.3701794
7761,다바883159,36.34087182,127.3701779
7762,다바883160,36.34177336,127.3701764
7763,다바883161,36.3426749,127.3701749
7764,다바883162,36.34357644,127.3701734
7765,다바883163,36.34447798,127.3701719
7766,다바883164,36.34537952,127.3701704
7767,다바883165,36.34628106,127.3701689
7768,다바883166,36.3471826,127.3701674
7769,다바883167,36.34808414,127.3701659
7770,다바883168,36.34898568,127.3701644
7771,다바883169,36.34988722,127.3701629
7772,다바883170,36.35078876,127.3701614
7773,다바883171,36.3516903,127.3701599
7774,다바883172,36.35259184,127.3701584
7775,다바883173,36.35349338,127.3701569
7776,다바883174,36.35439491,127.3701554
7777,다바883175,36.35529645,127.370154
7778,다바883176,36.35619799,127.3701525
7779,다바883177,36.35709953,127.370151
7780,다바883178,36.35800107,127.3701495
7781,다바883179,36.35890261,127.370148
7782,다바883180,36.35980414,127.3701465
7783,다바883181,36.36070568,127.370145
7784,다바883182,36.36160722,127.3701435
7785,다바883183,36.36250876,127.370142
7786,다바883184,36.36341029,127.3701405
7787,다바883185,36.36431183,127.370139
7788,다바883186,36.36521337,127.3701375
7789,다바883187,36.3661149,127.370136
7790,다바883188,36.36701644,127.3701345
7791,다바883189,36.36791798,127.370133
7792,다바883190,36.36881951,127.3701315
7793,다바884081,36.27055244,127.3714078
7794,다바884082,36.27145399,127.3714063
7795,다바884083,36.27235554,127.3714048
7796,다바884084,36.27325709,127.3714033
7797,다바884085,36.27415864,127.3714018
7798,다바884086,36.27506019,127.3714004
7799,다바884087,36.27596174,127.3713989
7800,다바884088,36.27686329,127.3713974
7801,다바884089,36.27776484,127.3713959
7802,다바884090,36.27866639,127.3713944
7803,다바884104,36.29128808,127.3713737
7804,다바884105,36.29218963,127.3713723
7805,다바884106,36.29309118,127.3713708
7806,다바884107,36.29399272,127.3713693
7807,다바884108,36.29489427,127.3713678
7808,다바884109,36.29579582,127.3713663
7809,다바884110,36.29669737,127.3713649
7810,다바884111,36.29759891,127.3713634
7811,다바884112,36.29850046,127.3713619
7812,다바884113,36.29940201,127.3713604
7813,다바884114,36.30030356,127.3713589
7814,다바884115,36.3012051,127.3713575
7815,다바884116,36.30210665,127.371356
7816,다바884117,36.3030082,127.3713545
7817,다바884118,36.30390974,127.371353
7818,다바884119,36.30481129,127.3713515
